image,source_document,page,source_type,width,height,sha256,content_ratio,duplicate_group,audit_status,audit_flags,include_in_training
images/4748021987-zw8yj32cwpsbeu5weajsewial0o9__p001.png,4748021987_zw8yj32cwpsbeu5weajsewial0o9.pdf,1,pdf,1654,2339,feef2ac7fcddefbc7d26d6cde570757deacfbb2c43c01060fde3694cfa182a0b,0.177530,,keep,,yes
images/4748021987-zw8yj32cwpsbeu5weajsewial0o9__p002.png,4748021987_zw8yj32cwpsbeu5weajsewial0o9.pdf,2,pdf,1654,2339,0be0c2b59e224ff4252d6adf9ba381d942490d831300ba5e96c77a65ece4ebea,0.049742,,keep,,yes
images/4748021987-zw8yj32cwpsbeu5weajsewial0o9__p003.png,4748021987_zw8yj32cwpsbeu5weajsewial0o9.pdf,3,pdf,1655,2339,155659f58e3be26aea6efd704156b5acc4c271fe4f1032970aebdd147180478a,0.145793,dup_011,review,exact_duplicate,yes
images/4748021987-zw8yj32cwpsbeu5weajsewial0o9__p004.png,4748021987_zw8yj32cwpsbeu5weajsewial0o9.pdf,4,pdf,1655,2339,dc3de6addb68b3d55f636a3028829a9f032a8c4859c2aec4e5bec14b73827968,0.149402,dup_012,review,exact_duplicate,yes
images/4748021987-zw8yj32cwpsbeu5weajsewial0o9__p005.png,4748021987_zw8yj32cwpsbeu5weajsewial0o9.pdf,5,pdf,1655,2339,29cc69a202afc8cd3ac5ce4a6400960058322774d4822788dc02e9a90ffcabfe,0.151681,dup_013,review,exact_duplicate,yes
images/4748021987-zw8yj32cwpsbeu5weajsewial0o9__p006.png,4748021987_zw8yj32cwpsbeu5weajsewial0o9.pdf,6,pdf,1655,2339,cc77b1540353fee644259b527d2b4cd654f81f5b6d73c43d8938611cb4d24d22,0.111271,dup_014,review,exact_duplicate,yes
images/4748021987-zw8yj32cwpsbeu5weajsewial0o9__p007.png,4748021987_zw8yj32cwpsbeu5weajsewial0o9.pdf,7,pdf,1655,2339,d4c4be31118cfc754562fa38edc2cadbba0eb3c1828fc5b7bcf8d45b03be4773,0.066601,dup_015,review,exact_duplicate,yes
images/4748021988-lwm2nqf830xi76hmzu61hkev1j11__p001.png,4748021988_lwm2nqf830xi76hmzu61hkev1j11.pdf,1,pdf,6023,9212,ae88e9bc9828d62d9364d79d39d1f436ba735fb392b9e0bf2095fa5ad0807263,0.097948,,keep,,yes
images/4748021990-nqxks82chrk4leprkwde77o8a39o__p001.png,4748021990_nqxks82chrk4leprkwde77o8a39o.pdf,1,pdf,6100,9212,34db5f60142ecc0df5baf76c85477f96fa5f5d96c10c741fbcfc3b0149d0d502,0.100815,,keep,,yes
images/4748021991-kxolh7job8xmu3t2vvuxlshkdzg3__p001.png,4748021991_kxolh7job8xmu3t2vvuxlshkdzg3.pdf,1,pdf,1654,2339,b094d2909e7a5a212b39eb0a486da9885c7d567f3755fa1e5b823cae7c26892c,0.175859,,keep,,yes
images/4748021991-kxolh7job8xmu3t2vvuxlshkdzg3__p002.png,4748021991_kxolh7job8xmu3t2vvuxlshkdzg3.pdf,2,pdf,1654,2339,1466c9e549824dd11b533eea96970f26c3b63d58e501b906470ae84b5a7cfd1e,0.044084,,keep,,yes
images/4748021991-kxolh7job8xmu3t2vvuxlshkdzg3__p003.png,4748021991_kxolh7job8xmu3t2vvuxlshkdzg3.pdf,3,pdf,1654,2339,fc8fee40cd55593fd5ac9621b0ff2fe0e0170b1b1d2b86ec77269d16b18a70b9,0.035601,,keep,,yes
images/4748021991-kxolh7job8xmu3t2vvuxlshkdzg3__p004.png,4748021991_kxolh7job8xmu3t2vvuxlshkdzg3.pdf,4,pdf,1655,2339,155659f58e3be26aea6efd704156b5acc4c271fe4f1032970aebdd147180478a,0.145793,dup_011,review,exact_duplicate,yes
images/4748021991-kxolh7job8xmu3t2vvuxlshkdzg3__p005.png,4748021991_kxolh7job8xmu3t2vvuxlshkdzg3.pdf,5,pdf,1655,2339,dc3de6addb68b3d55f636a3028829a9f032a8c4859c2aec4e5bec14b73827968,0.149402,dup_012,review,exact_duplicate,yes
images/4748021991-kxolh7job8xmu3t2vvuxlshkdzg3__p006.png,4748021991_kxolh7job8xmu3t2vvuxlshkdzg3.pdf,6,pdf,1655,2339,29cc69a202afc8cd3ac5ce4a6400960058322774d4822788dc02e9a90ffcabfe,0.151681,dup_013,review,exact_duplicate,yes
images/4748021991-kxolh7job8xmu3t2vvuxlshkdzg3__p007.png,4748021991_kxolh7job8xmu3t2vvuxlshkdzg3.pdf,7,pdf,1655,2339,cc77b1540353fee644259b527d2b4cd654f81f5b6d73c43d8938611cb4d24d22,0.111271,dup_014,review,exact_duplicate,yes
images/4748021991-kxolh7job8xmu3t2vvuxlshkdzg3__p008.png,4748021991_kxolh7job8xmu3t2vvuxlshkdzg3.pdf,8,pdf,1655,2339,d4c4be31118cfc754562fa38edc2cadbba0eb3c1828fc5b7bcf8d45b03be4773,0.066601,dup_015,review,exact_duplicate,yes
images/4748033352-8x35rvgmsqj63nb9jaqmrmumb2oq__p001.png,4748033352_8x35rvgmsqj63nb9jaqmrmumb2oq.pdf,1,pdf,1653,2339,0c8ca9b063fa8243615e2a4aca464db60ee47d11f04896b6cec30631a9f1db15,0.086353,,keep,,yes
images/4748033352-8x35rvgmsqj63nb9jaqmrmumb2oq__p002.png,4748033352_8x35rvgmsqj63nb9jaqmrmumb2oq.pdf,2,pdf,1653,2339,dbf5e8f061f694c8c4a8059dc12fcd8fa0e49b5b933b228a9e1b14ecdeb4c266,0.061933,,keep,,yes
images/4748033353-sy0vbv8h164k4132ixinergykh4g__p001.png,4748033353_sy0vbv8h164k4132ixinergykh4g.pdf,1,pdf,1653,2339,f696f815d903ce7455ea55f9d5e09670387ebfc8376643037fa6c03c0693b5c8,0.079823,,keep,,yes
images/4748033353-sy0vbv8h164k4132ixinergykh4g__p002.png,4748033353_sy0vbv8h164k4132ixinergykh4g.pdf,2,pdf,1653,2339,8034507f548f1ff5cf7a46d66561f2f907e29a4a302740784536a990ca79a3f2,0.061867,,keep,,yes
images/4748033355-qbbiut5402d3m2099tbbl92pqrvj__p001.png,4748033355_qbbiut5402d3m2099tbbl92pqrvj.pdf,1,pdf,1653,2339,23b5b9e4d104d53b2b6e356096b529658c4337871f2c23aec1fd0ab42ec2645c,0.081009,,keep,,yes
images/4748033355-qbbiut5402d3m2099tbbl92pqrvj__p002.png,4748033355_qbbiut5402d3m2099tbbl92pqrvj.pdf,2,pdf,1653,2339,ce5ef9fbf29c9a8316f1ae4329960bc0e8266caa4f42c7b9806c5117743cf59c,0.061926,,keep,,yes
images/4748033358-yl78mqzlne1xf5miwlpnhgvqmhrq__p001.png,4748033358_yl78mqzlne1xf5miwlpnhgvqmhrq.pdf,1,pdf,1653,2339,60ae6f573fcc1434345f3d6a2865029616aec77c2c028ccc65436042a1514b12,0.078468,,keep,,yes
images/4748033358-yl78mqzlne1xf5miwlpnhgvqmhrq__p002.png,4748033358_yl78mqzlne1xf5miwlpnhgvqmhrq.pdf,2,pdf,1653,2339,dddf82a680089848fc252f24d4f98302b1b2b63b00ffa0a6ac28e3189823f97e,0.061900,,keep,,yes
images/4748033359-zxqdpw59w2yn5ah1sdgffgq0yt34__p001.png,4748033359_zxqdpw59w2yn5ah1sdgffgq0yt34.pdf,1,pdf,1653,2339,e915c4c47f2cbda82e266fe06e25b6f60a74fdea8f78dbcdc20e92eea5217cd5,0.097570,,keep,,yes
images/4748033360-ei543nu46brvur87hln1u3v7szqo__p001.png,4748033360_ei543nu46brvur87hln1u3v7szqo.pdf,1,pdf,1653,2339,e740dc9906c09b19719a2dbce19330a01f749a82d027cd848ae7d9cb8557c58f,0.077236,,keep,,yes
images/4748033360-ei543nu46brvur87hln1u3v7szqo__p002.png,4748033360_ei543nu46brvur87hln1u3v7szqo.pdf,2,pdf,1653,2339,e40389d54b624de7a5fc9843871c6769bbe7aea3b73cba5fdf63d2bca427d353,0.061995,,keep,,yes
images/4786965431-3qu9cf70q4s4s2wq56u3zp6mfdrp.jpeg,4786965431_3qu9cf70q4s4s2wq56u3zp6mfdrp.jpeg,1,image,4000,3000,b9bdf9d1f0592af71a244dcad39dc2d30eed31d7b68330cedba1d8f945bedd7c,0.999651,,keep,,yes
images/4786972767-jgqjlhlldq8an4ylp00obvv6jino__p001.png,4786972767_jgqjlhlldq8an4ylp00obvv6jino.pdf,1,pdf,1654,2339,1cd5036fe014a4549d6a515aab79deeaaf2f118010fbe1afb9e7dc8316851ae1,0.820816,,keep,,yes
images/4786972767-jgqjlhlldq8an4ylp00obvv6jino__p002.png,4786972767_jgqjlhlldq8an4ylp00obvv6jino.pdf,2,pdf,1654,2339,7fbd0fad5382cbd57d550cf3c604de605c948d0ac269972f851df9989ffbfb06,0.820786,,keep,,yes
images/5-1-invoice-39__p001.png,5-1  invoice (39).pdf,1,pdf,1654,2339,2323f93bc3379d6685e407591b62db8a804d3cedb3ae78420c258edc89737395,0.097388,,keep,,yes
images/5-1-invoice-39__p002.png,5-1  invoice (39).pdf,2,pdf,1654,2339,79134aa749f6896e49ae2c6d2495620138de7a85ec6320f81db2fc7f5062fc4d,0.021218,,keep,,yes
images/5012734403-dskm5t4n4yhz43ijiu0hi0x0ksvh__p001.png,5012734403_dskm5t4n4yhz43ijiu0hi0x0ksvh.pdf,1,pdf,1653,2339,6b3a320583194a8e0f6265df4d86a02b56aceaede86b169f89e708b4f63503de,0.176816,,keep,,yes
images/5012734403-dskm5t4n4yhz43ijiu0hi0x0ksvh__p002.png,5012734403_dskm5t4n4yhz43ijiu0hi0x0ksvh.pdf,2,pdf,1653,2339,1d426cb2301f42044b67ea94b01ec3c7d04db7786c81be3e76a5d6498583a1c0,0.034336,,keep,,yes
images/5012734426-ms9z8e6f0960v2t8t6fs6sxf6qz2__p001.png,5012734426_ms9z8e6f0960v2t8t6fs6sxf6qz2.pdf,1,pdf,1653,2339,31553d05699e6259bd0df6c27ceb5fe7c454361ceed4bc027bdbf5f516b758f2,0.184186,,keep,,yes
images/5012734426-ms9z8e6f0960v2t8t6fs6sxf6qz2__p002.png,5012734426_ms9z8e6f0960v2t8t6fs6sxf6qz2.pdf,2,pdf,1653,2339,eac0e19ed727adf8408f42912b181d5f4b399c1f1b0b356d666ab5633c7df526,0.034380,,keep,,yes
images/5012734462-n2zr6lnc9do9z29hs1nmlfq9x0z8__p001.png,5012734462_n2zr6lnc9do9z29hs1nmlfq9x0z8.pdf,1,pdf,1653,2339,43429f16acc0b1649a7ee7d6947fe45ea923c4373b15364e8fe03078f27c1854,0.129637,,keep,,yes
images/5012734462-n2zr6lnc9do9z29hs1nmlfq9x0z8__p002.png,5012734462_n2zr6lnc9do9z29hs1nmlfq9x0z8.pdf,2,pdf,1653,2339,f1b1625b03b0bc4fefc4213d9999cee3ac70dc84811d789795a00c2e3f547ec0,0.078569,,keep,,yes
images/5012734469-p9rwxpkg52h34nk1l4wcbrs401lw__p001.png,5012734469_p9rwxpkg52h34nk1l4wcbrs401lw.pdf,1,pdf,1653,2339,71bda8c4ac402e66cb0d8d9ef2262280d4292169fa6a827bfd2f3b4e58d23f32,0.134204,,keep,,yes
images/5012734469-p9rwxpkg52h34nk1l4wcbrs401lw__p002.png,5012734469_p9rwxpkg52h34nk1l4wcbrs401lw.pdf,2,pdf,1653,2339,3fe28eaa5adc812e72f221d3430a9009bf04bcfd176fe4f36bce2960dea5b850,0.114552,,keep,,yes
images/5012734471-sprn4xvvlzzjvpawudf6qgojfo9r__p001.png,5012734471_sprn4xvvlzzjvpawudf6qgojfo9r.pdf,1,pdf,1653,2339,b60b426a77b4cd859ad3d9317d775b8a424d37b32984aee67dcb62df5f66cfeb,0.157784,,keep,,yes
images/5012734471-sprn4xvvlzzjvpawudf6qgojfo9r__p002.png,5012734471_sprn4xvvlzzjvpawudf6qgojfo9r.pdf,2,pdf,1653,2339,b8732b1c001a6216c72042696da829ef9c13b571a66b444f1982522d2aa556da,0.095752,,keep,,yes
images/5012734627-0vbm43iy5kyiciqtq61w1a2hov3l__p001.png,5012734627_0vbm43iy5kyiciqtq61w1a2hov3l.pdf,1,pdf,1653,2339,5cdfa56a808b6d802a675fef5cb7abf9afff384d663352e61d16dc75e7aa261c,0.133374,,keep,,yes
images/5012734647-j5260scm7cctoublkzjiyw74o9se__p001.png,5012734647_j5260scm7cctoublkzjiyw74o9se.pdf,1,pdf,1653,2339,592d3cbb7bc1d3c4a536a4167828c4e3d42e87931fdbd16cbc0e993dfe98db50,0.133612,,keep,,yes
images/5012734647-j5260scm7cctoublkzjiyw74o9se__p002.png,5012734647_j5260scm7cctoublkzjiyw74o9se.pdf,2,pdf,1653,2339,99a3c16fc31d2957f04299880fc8b344a985bb3b8d3f143672a17f20e72cc5e7,0.151377,,keep,,yes
images/5012734647-j5260scm7cctoublkzjiyw74o9se__p003.png,5012734647_j5260scm7cctoublkzjiyw74o9se.pdf,3,pdf,1653,2339,f6894bed70e72ee19b0b117bb2a3fe044af791d797f78ba747a3e4a7d34bbc4a,0.121740,,keep,,yes
images/5012734649-2xwbhefasyavo966nsobev99fzay__p001.png,5012734649_2xwbhefasyavo966nsobev99fzay.pdf,1,pdf,1653,2339,3d343336a2135e8444a5a83ad6f95abb594415e7166b90201572230aff17e6b7,0.128015,,keep,,yes
images/5012734749-kg6k4ikowbeap8bnuwi31gws1hr8__p001.png,5012734749_kg6k4ikowbeap8bnuwi31gws1hr8.pdf,1,pdf,1653,2339,0ebea2f910fb3fd0e0e34ecb402cea25d2a07a71c00272035c38b410c273b1f3,0.158323,,keep,,yes
images/5012734751-j4zz75m5w1t30ydm3qorgclxmesi__p001.png,5012734751_j4zz75m5w1t30ydm3qorgclxmesi.pdf,1,pdf,1653,2339,e41b04cbfc14e67d9252fb7ecbce4233fface782a206360a3ce6a84745203772,0.124778,,keep,,yes
images/5012734751-j4zz75m5w1t30ydm3qorgclxmesi__p002.png,5012734751_j4zz75m5w1t30ydm3qorgclxmesi.pdf,2,pdf,1653,2339,ca353c07d64b8e642f54864b277cc952e3922c8b050b660b0e720fac667fae61,0.146215,,keep,,yes
images/5012734751-j4zz75m5w1t30ydm3qorgclxmesi__p003.png,5012734751_j4zz75m5w1t30ydm3qorgclxmesi.pdf,3,pdf,1653,2339,822d03198ee9887ea0198a7403f5fc1709445c60ccc802df9c8f0d7fd828fbaf,0.133540,,keep,,yes
images/5012734751-j4zz75m5w1t30ydm3qorgclxmesi__p004.png,5012734751_j4zz75m5w1t30ydm3qorgclxmesi.pdf,4,pdf,1653,2339,22b1d94a9c801aff335b99d158791d34b8f267b8649af512a381342f34b17d36,0.137457,,keep,,yes
images/5012734751-j4zz75m5w1t30ydm3qorgclxmesi__p005.png,5012734751_j4zz75m5w1t30ydm3qorgclxmesi.pdf,5,pdf,1653,2339,a5ef056c46c07df1bda376240c99a84a4d319be1daad0e6b33929e3de9dbd3cb,0.110095,,keep,,yes
images/5012734752-120s51nbf6ibzqz7dg36touja6yx__p001.png,5012734752_120s51nbf6ibzqz7dg36touja6yx.pdf,1,pdf,1653,2339,5cc50d95ff54222ccd998db8dec4e6e5b98658e0288e4ea3025f2f1d50c00234,0.035941,,keep,,yes
images/5041972238-dyjlbimx5lc9gmdiexarvgf000n9__p001.png,5041972238_dyjlbimx5lc9gmdiexarvgf000n9.pdf,1,pdf,1654,2339,3def4c70759c9b743a52cdf1f202828a6ed0dd4cac157247d9c463510eaf428b,0.101268,,keep,,yes
images/5087968533-14snkqtdprhpvioo4gie2nt7nkzx__p001.png,5087968533_14snkqtdprhpvioo4gie2nt7nkzx.pdf,1,pdf,1653,2339,d43a00270e2469cb64ca559d5b6e9507238972f0f8a93556feac1a4c673045d2,0.065866,,keep,,yes
images/5087968533-14snkqtdprhpvioo4gie2nt7nkzx__p002.png,5087968533_14snkqtdprhpvioo4gie2nt7nkzx.pdf,2,pdf,1653,2339,1f3200b79ad7f0d3f3a4eea6c74b5726e885dd7c04b26211307c17e7bcf93f3d,0.072514,,keep,,yes
images/5087968533-14snkqtdprhpvioo4gie2nt7nkzx__p003.png,5087968533_14snkqtdprhpvioo4gie2nt7nkzx.pdf,3,pdf,1653,2339,e992a12ba96f1110b6b238dbc21c9bf19e3e793df1a098cebea253edc54fde57,0.075795,,keep,,yes
images/5087968533-14snkqtdprhpvioo4gie2nt7nkzx__p004.png,5087968533_14snkqtdprhpvioo4gie2nt7nkzx.pdf,4,pdf,1653,2339,a02f27a2ae71a87ecf4566fa015c70734c959e5c40b42c5d75c0f1ef02105b0d,0.047943,,keep,,yes
images/5087968533-14snkqtdprhpvioo4gie2nt7nkzx__p005.png,5087968533_14snkqtdprhpvioo4gie2nt7nkzx.pdf,5,pdf,1653,2339,6955da8ba75e33bb82b6a52c7263b1427768cb4e7836d32943e018e25c2f0351,0.029590,,keep,,yes
images/5087968533-14snkqtdprhpvioo4gie2nt7nkzx__p006.png,5087968533_14snkqtdprhpvioo4gie2nt7nkzx.pdf,6,pdf,1653,2339,eab5a05550bdbf1f659436747566d3e6beeb944e18a012276b366fd994f3ba4e,0.044542,,keep,,yes
images/5087968534-hdn6xcttqjq51m2k08ravqy6voi6__p001.png,5087968534_hdn6xcttqjq51m2k08ravqy6voi6.pdf,1,pdf,1653,2339,0c4a036f5a0d5e713c9201f24b028ce678eb45978dd6c1bcea1613e26e5dff29,0.065792,,keep,,yes
images/5087968534-hdn6xcttqjq51m2k08ravqy6voi6__p002.png,5087968534_hdn6xcttqjq51m2k08ravqy6voi6.pdf,2,pdf,1653,2339,40a2aca5ca8c87db1db32401afaadf081cde27bbfa14fc38339bb93cde1a10b1,0.072495,,keep,,yes
images/5087968534-hdn6xcttqjq51m2k08ravqy6voi6__p003.png,5087968534_hdn6xcttqjq51m2k08ravqy6voi6.pdf,3,pdf,1653,2339,d8a2fcdc20d4c454c807611f162b2f4891ebf69b550c1544ff4a56c57bd25028,0.075046,,keep,,yes
images/5087968534-hdn6xcttqjq51m2k08ravqy6voi6__p004.png,5087968534_hdn6xcttqjq51m2k08ravqy6voi6.pdf,4,pdf,1653,2339,ba55047331373dfe5b8225182dfccd5c659a9ce919a0f38d48e2e8cb4e5077dc,0.047423,,keep,,yes
images/5087968534-hdn6xcttqjq51m2k08ravqy6voi6__p005.png,5087968534_hdn6xcttqjq51m2k08ravqy6voi6.pdf,5,pdf,1653,2339,4a41f059a1611b2b1af13f51ff9dbc91d06d5615e36529448012ad8e6c94c11b,0.046624,,keep,,yes
images/5087968534-hdn6xcttqjq51m2k08ravqy6voi6__p006.png,5087968534_hdn6xcttqjq51m2k08ravqy6voi6.pdf,6,pdf,1653,2339,86d9f4257ddc327352bcde2787de44341d1f10f7c85e7643ff7cf44f4266e942,0.053149,,keep,,yes
images/6-1-ici-ton-pneu-14-01-2026__p001.png,6-1  ICI TON PNEU 14 01 2026.pdf,1,pdf,1654,2339,d3114d4a0d5afce19a0e6c8d2a7c8990610402d6e5d0adb6a4ec8ccfd8342005,0.054422,,keep,,yes
images/7-1-ici-ton-pneu-20-01-2026__p001.png,7-1  ici ton pneu 20 01 2026.pdf,1,pdf,1654,2339,19e0c37166128f583a4bf031d0c4b6b883c45160e48abaaa0bd61343727313c1,0.054439,,keep,,yes
images/8-1-ici-ton-pneu-21-01-2026__p001.png,8-1  ICI TON PNEU 21 01 2026.pdf,1,pdf,1654,2339,51f2e5fd32f578b7f3fb67c353519d0ab8cfa649ec83931d75c0f43ce1638956,0.054452,,keep,,yes
images/9-1-ici-ton-pneu-27-01-2026__p001.png,9-1  ICI TON PNEU 27 01 2026.pdf,1,pdf,1654,2339,1ba907023d5176ed35141b428bb308b53c0a7128f77adf4c788b588fcba7d81d,0.054483,,keep,,yes
images/achats-p1-a-3-06-25-ok__p001.png,Achats P1 à 3   06-25 ok.pdf,1,pdf,460,1312,9044db8f690b7a27128d42eee8790ab1864947f46d7316ea3dd697a38f210be5,0.273093,,keep,,yes
images/achats-p1-a-3-06-25-ok__p002.png,Achats P1 à 3   06-25 ok.pdf,2,pdf,1656,2342,85d39b43967e6a3b6849e1b060486c60dc442059a013378621c191399fe45608,0.218493,,keep,,yes
images/achats-p1-a-3-06-25-ok__p003.png,Achats P1 à 3   06-25 ok.pdf,3,pdf,1652,2346,785ffdc844802453d2db9c57b443a0cfd16a475272c928850d1ef1b81001ab28,0.132789,,keep,,yes
images/achats-p1-a-3-06-25-ok__p004.png,Achats P1 à 3   06-25 ok.pdf,4,pdf,1648,2346,9f707af94ef4b1028c456028f7bb1f83d0b44b4d137d20331a3b660d5dfbe7db,0.124195,,keep,,yes
images/amazon-fr-commande-406-3261031-5533958__p001.png,Amazon.fr - Commande 406-3261031-5533958.pdf,1,pdf,1700,2200,f4ff47722b31886781dc76b0dfd3d259797fa4a6e767406db5575c892cb6f9fe,0.046564,,keep,,yes
images/amazon-fr-commande-407-1058311-7664329__p001.png,Amazon.fr - Commande 407-1058311-7664329.pdf,1,pdf,1700,2200,c9947131150fc29a2ffab0c5c5790aabbafcf63d5e59d8bfd271164c7c4fc8bf,0.044403,,keep,,yes
images/amazon-16__p001.png,amazon_16.pdf,1,pdf,1654,2339,905e13c6586e4e8d42e8a853e2708c9fd93c62b5d5022f8a45d5af1618d6d3a4,0.103621,,keep,,yes
images/amazon-16__p002.png,amazon_16.pdf,2,pdf,1654,2339,0f2363cfaf742f6866b651322f74ba56d30f6c26fa7e5f42616195b0773ac354,0.015932,,keep,,yes
images/amazon-2__p001.png,amazon_2.pdf,1,pdf,1654,2339,4053b2291ac295643a10762ea7c7c1a90ceb1f58b16b6f9448abfa78aff6aba3,0.093649,,keep,,yes
images/amazon-24__p001.png,amazon_24.pdf,1,pdf,1654,2339,53ba09a108b42885bfb05011c6e08542abbdab7a58bd8267ff61738500931701,0.105731,,keep,,yes
images/amazon-24__p002.png,amazon_24.pdf,2,pdf,1654,2339,266512df9a6d7b46cc5b0179d19ee48c5a084b95bf0073caa7f9172954accdea,0.023997,,keep,,yes
images/amazon-374__p001.png,amazon_374.pdf,1,pdf,1654,2339,52f2d0af01aec7fd30ff90152653bd6aa9b5de9d142d3c77ca0db900fad9a5a8,0.105824,,keep,,yes
images/amazon-fr50005__p001.png,AMAZON_FR50005.pdf,1,pdf,1654,2339,231bcd60673c3344a7c022266792883618b7337b968a5aa718e0a71c75966387,0.100454,,keep,,yes
images/amazon-fr501kr__p001.png,AMAZON_FR501KR.pdf,1,pdf,1654,2339,b035719dbb52b98b3e9f2e86f905a873af4d6cd0f59c90003569ac7c1f42a29e,0.047673,,keep,,yes
images/amazon-fr501kr__p002.png,AMAZON_FR501KR.pdf,2,pdf,1654,2339,d3f79dd3c80c936043142badb505054208e4afb8c46e660660b4396591c4e467,0.017943,,keep,,yes
images/avoir-g7-access-2543700611__p001.png,AVOIR_G7_ACCESS_2543700611.pdf,1,pdf,1654,2339,964d251399a8e7099b97595e2cd8973264e09c22209100dbca77b131ab57a541,0.050146,,keep,,yes
images/cdiscount-414985012-29__p001.png,CDiscount_414985012_29.pdf,1,pdf,1653,2339,d8dd4730138b5d7ff5fd5f9372524ec35008d3ea670091b2fca84103c6b48f2d,0.089600,,keep,,yes
images/d-facture-2-25__p001.png,D facture 2-25.pdf,1,pdf,1653,2339,9fc339a465171e1edd29186ffa39e0620cc310d16796588997f557b637ddfe95,0.062131,,keep,,yes
images/d-facture-2-25__p002.png,D facture 2-25.pdf,2,pdf,1653,2339,c700a2fd074098a1dbd5eb3fc998f8a38e037f0bac17c216ed94c40e7c4ed54f,0.047382,,keep,,yes
images/d-facture-2-25__p003.png,D facture 2-25.pdf,3,pdf,1653,2339,512ae7ab42d1892358103fc49c5364808894379284a0b8395be4df33bdc998c0,0.040584,,keep,,yes
images/d-facture-2-25__p004.png,D facture 2-25.pdf,4,pdf,1653,2339,0184fa2eaf280c4cdbe6b6fbe3f1f1fe61b99b10fddc1fce6a8859ca05aaa606,0.096428,dup_008,review,exact_duplicate,yes
images/d-facture-6-25__p001.png,D facture 6-25.pdf,1,pdf,1653,2339,38e539ca5e7c3b048e99ce6af036a140060b506e1bf30275762cb45cacd9ca51,0.062069,,keep,,yes
images/d-facture-6-25__p002.png,D facture 6-25.pdf,2,pdf,1653,2339,cc258e108ebcebc1d22ac53928633c1f84a551d8a815f2c14a9d91100355452c,0.046113,,keep,,yes
images/d-facture-6-25__p003.png,D facture 6-25.pdf,3,pdf,1653,2339,5e802f7689f4f50df4dd8e57f8c0837c54cfe1e2872469dd42b7e22b22687cbc,0.048432,,keep,,yes
images/d-facture-6-25__p004.png,D facture 6-25.pdf,4,pdf,1653,2339,0184fa2eaf280c4cdbe6b6fbe3f1f1fe61b99b10fddc1fce6a8859ca05aaa606,0.096428,dup_008,review,exact_duplicate,yes
images/devis-alu-cerdagne-capcir-residence-la-pradella-n11019-appart-016__p001.png,Devis ALU CERDAGNE CAPCIR - RÉSIDENCE LA PRADELLA n°11019 - Appart 016.pdf,1,pdf,1654,2339,b30c05e283faf6ca0f3183f2f38b2bd41ee885fa285e6b85ec3bbb9c056ebb36,0.132327,,keep,,yes
images/doublon-20250226151000__p001.png,DOUBLON  20250226151000.pdf,1,pdf,1654,2338,1b14c428ecaf4b8ede4450b586ce10c9bbd836a61b2b409a8aa772af24e24188,0.087992,dup_018,review,exact_duplicate,yes
images/e496989e-2320-4837-acd5-6e9cb31da03b__p001.png,e496989e-2320-4837-acd5-6e9cb31da03b.pdf,1,pdf,1654,2339,174be37927d9d8c9652f2d728b9fabf08cbe13b430c5a5cd138e92e4b25dc841,0.044401,,keep,,yes
images/fa014980__p001.png,FA014980.pdf,1,pdf,1654,2339,dcb6e52363684018b44f5218c552f5c1a71e6b0cebd8f4ee65ec0ebcaeb91c55,0.129482,,keep,,yes
images/fa409972__p001.png,FA409972.pdf,1,pdf,1654,2339,e119ce33fe1cd6e163a9dd7baf0be682a29e97867e2e5f6c5d464bcdad78783f,0.171440,dup_019,review,exact_duplicate,yes
images/fact-frais-gestion-approches-taxi-11333-2524746905__p001.png,FACT_FRAIS_GESTION_APPROCHES_TAXI_11333_2524746905.pdf,1,pdf,1654,2339,cce5faf5362aa71bd08645f31cff5fb49e4c4667c43663b40fdd1a136aa2657d,0.057904,,keep,,yes
images/facture-alu-cerdagne-capcir-du-23022024-appt-16__p001.png,Facture ALU CERDAGNE CAPCIR du 23022024- appt 16.pdf,1,pdf,1654,2339,de928b2dc98908b86c92025db9800bac819f49d250dfafd503bc26283b5f1031,0.133497,,keep,,yes
images/facture-girokits-balcons-02-2022__p001.png,Facture Girokits Balcons  02-2022.pdf,1,pdf,1653,2339,7a313667e25c9a6bbf8adbfa5c0c71fe4a86825efc7eb3d46f90914595c6cbb8,0.042305,,keep,,yes
images/facture-girokits-balcons-02-2022__p002.png,Facture Girokits Balcons  02-2022.pdf,2,pdf,1653,2339,f7980bdd5faef5c6eec3177ae1c46ebb8a4d840077aaa26eb97e9d3ba049923a,0.012918,dup_020,review,exact_duplicate,yes
images/facture-girokits-pradella-02-2022__p001.png,Facture Girokits Pradella 02-2022.pdf,1,pdf,1653,2339,ea7faf62e8d95358a6a4f82d8a863bc6491df2a9a492c4cc8fed47507f131397,0.041918,,keep,,yes
images/facture-girokits-pradella-02-2022__p002.png,Facture Girokits Pradella 02-2022.pdf,2,pdf,1653,2339,f7980bdd5faef5c6eec3177ae1c46ebb8a4d840077aaa26eb97e9d3ba049923a,0.012918,dup_020,review,exact_duplicate,yes
images/facture-n-fc-2468__p001.png,Facture N° FC 2468.pdf,1,pdf,1653,2339,2a999e59466198d002e390804b458c217d082f12c8433270f091de12e25d34ec,0.618103,,keep,,yes
